traveller_id,lat_o,lng_o,lat_d,lng_d,css_o,lat_css_o,lng_css_o,css_d,lat_css_d,lng_css_d
t528,55.73273,12.5654915,55.700964,12.5414659,CS6,55.7309704,12.5659228,CS11,55.7009488,12.5486256
t529,55.73273,12.5654915,55.6935246,12.5337137,CS6,55.7309704,12.5659228,CS12,55.6910463,12.5395837
t530,55.73273,12.5654915,55.69347029999999,12.5343236,CS6,55.7309704,12.5659228,CS12,55.6910463,12.5395837
t531,55.73273,12.5654915,55.6303298,12.5758695,CS6,55.7309704,12.5659228,CS13,55.6317174,12.5736554
t532,55.73273,12.5654915,55.630171,12.576398,CS6,55.7309704,12.5659228,CS13,55.6317174,12.5736554
t533,55.73273,12.5654915,55.695981,12.566608,CS6,55.7309704,12.5659228,CS14,55.698862,12.565549
t534,55.73273,12.5654915,55.695981,12.566608,CS6,55.7309704,12.5659228,CS14,55.698862,12.565549
t535,55.73273,12.5654915,55.7337192,12.5151561,CS6,55.7309704,12.5659228,CS15,55.7349516,12.513523
t536,55.73273,12.5654915,55.73391059999999,12.5147976,CS6,55.7309704,12.5659228,CS15,55.7349516,12.513523
t537,55.73273,12.5654915,55.649143,12.538063,CS6,55.7309704,12.5659228,CS16,55.6498214,12.5355941
t538,55.73273,12.5654915,55.6508857,12.5362424,CS6,55.7309704,12.5659228,CS16,55.6498214,12.5355941
t539,55.73273,12.5654915,55.656097,12.4854309,CS6,55.7309704,12.5659228,CS17,55.656498,12.489456
t540,55.73273,12.5654915,55.656243,12.49368,CS6,55.7309704,12.5659228,CS17,55.656498,12.489456
t541,55.73273,12.5654915,55.68661609999999,12.4911945,CS6,55.7309704,12.5659228,CS18,55.689496,12.489151
t542,55.73273,12.5654915,55.68832579999999,12.489222,CS6,55.7309704,12.5659228,CS18,55.689496,12.489151
t543,55.73273,12.5654915,55.67162899999999,12.546236,CS6,55.7309704,12.5659228,CS19,55.6718713,12.5516401
t544,55.73273,12.5654915,55.6737346,12.550013,CS6,55.7309704,12.5659228,CS19,55.6718713,12.5516401
t545,55.73273,12.5654915,55.6681772,12.5494579,CS6,55.7309704,12.5659228,CS19,55.6718713,12.5516401
t546,55.7051614,12.481215,55.66034659999999,12.6124427,CS7,55.7046643,12.4787843,CS0,55.6629687,12.6150036
t547,55.7051614,12.481215,55.663417,12.613829,CS7,55.7046643,12.4787843,CS0,55.6629687,12.6150036
t548,55.7051614,12.481215,55.7155986,12.5491707,CS7,55.7046643,12.4787843,CS1,55.714287,12.544606
t549,55.7051614,12.481215,55.7145986,12.5472417,CS7,55.7046643,12.4787843,CS1,55.714287,12.544606
t550,55.7051614,12.481215,55.6944184,12.5088552,CS7,55.7046643,12.4787843,CS2,55.6967862,12.5046889
t552,55.7051614,12.481215,55.6815622,12.6035183,CS7,55.7046643,12.4787843,CS3,55.678067,12.605109
t553,55.7051614,12.481215,55.679351,12.6063932,CS7,55.7046643,12.4787843,CS3,55.678067,12.605109
t554,55.7051614,12.481215,55.6821885,12.5853534,CS7,55.7046643,12.4787843,CS4,55.68544739999999,12.5850568
t555,55.7051614,12.481215,55.6858274,12.5772687,CS7,55.7046643,12.4787843,CS4,55.68544739999999,12.5850568
t556,55.7051614,12.481215,55.6757724,12.5426171,CS7,55.7046643,12.4787843,CS5,55.6795777,12.5433161
t557,55.7051614,12.481215,55.677688,12.546912,CS7,55.7046643,12.4787843,CS5,55.6795777,12.5433161
t558,55.7051614,12.481215,55.7326892,12.5690945,CS7,55.7046643,12.4787843,CS6,55.7309704,12.5659228
t559,55.7051614,12.481215,55.73273,12.5654915,CS7,55.7046643,12.4787843,CS6,55.7309704,12.5659228
t560,55.7051614,12.481215,55.6538288,12.566855,CS7,55.7046643,12.4787843,CS8,55.6571548,12.5684851
t561,55.7051614,12.481215,55.6576191,12.566949,CS7,55.7046643,12.4787843,CS8,55.6571548,12.5684851
t562,55.7051614,12.481215,55.713568,12.5927798,CS7,55.7046643,12.4787843,CS9,55.711612,12.5952725
t563,55.7051614,12.481215,55.710214,12.5926909,CS7,55.7046643,12.4787843,CS9,55.711612,12.5952725
t564,55.7051614,12.481215,55.7035416,12.538201,CS7,55.7046643,12.4787843,CS10,55.70464879999999,12.5368945
t565,55.7051614,12.481215,55.7023483,12.535914,CS7,55.7046643,12.4787843,CS10,55.70464879999999,12.5368945
t566,55.7051614,12.481215,55.7030729,12.5477827,CS7,55.7046643,12.4787843,CS11,55.7009488,12.5486256
t567,55.7051614,12.481215,55.700964,12.5414659,CS7,55.7046643,12.4787843,CS11,55.7009488,12.5486256
t568,55.7051614,12.481215,55.6935246,12.5337137,CS7,55.7046643,12.4787843,CS12,55.6910463,12.5395837
t569,55.7051614,12.481215,55.69347029999999,12.5343236,CS7,55.7046643,12.4787843,CS12,55.6910463,12.5395837
t570,55.7051614,12.481215,55.6303298,12.5758695,CS7,55.7046643,12.4787843,CS13,55.6317174,12.5736554
t571,55.7051614,12.481215,55.630171,12.576398,CS7,55.7046643,12.4787843,CS13,55.6317174,12.5736554
t572,55.7051614,12.481215,55.695981,12.566608,CS7,55.7046643,12.4787843,CS14,55.698862,12.565549
t573,55.7051614,12.481215,55.695981,12.566608,CS7,55.7046643,12.4787843,CS14,55.698862,12.565549
t574,55.7051614,12.481215,55.7337192,12.5151561,CS7,55.7046643,12.4787843,CS15,55.7349516,12.513523
t575,55.7051614,12.481215,55.73391059999999,12.5147976,CS7,55.7046643,12.4787843,CS15,55.7349516,12.513523
t576,55.7051614,12.481215,55.649143,12.538063,CS7,55.7046643,12.4787843,CS16,55.6498214,12.5355941
t577,55.7051614,12.481215,55.6508857,12.5362424,CS7,55.7046643,12.4787843,CS16,55.6498214,12.5355941
t578,55.7051614,12.481215,55.656097,12.4854309,CS7,55.7046643,12.4787843,CS17,55.656498,12.489456
t579,55.7051614,12.481215,55.656243,12.49368,CS7,55.7046643,12.4787843,CS17,55.656498,12.489456
t582,55.7051614,12.481215,55.67162899999999,12.546236,CS7,55.7046643,12.4787843,CS19,55.6718713,12.5516401
t583,55.7051614,12.481215,55.6737346,12.550013,CS7,55.7046643,12.4787843,CS19,55.6718713,12.5516401
t584,55.7051614,12.481215,55.6681772,12.5494579,CS7,55.7046643,12.4787843,CS19,55.6718713,12.5516401
t585,55.6538288,12.566855,55.66034659999999,12.6124427,CS8,55.6571548,12.5684851,CS0,55.6629687,12.6150036
t586,55.6538288,12.566855,55.663417,12.613829,CS8,55.6571548,12.5684851,CS0,55.6629687,12.6150036
t587,55.6538288,12.566855,55.7155986,12.5491707,CS8,55.6571548,12.5684851,CS1,55.714287,12.544606
t588,55.6538288,12.566855,55.7145986,12.5472417,CS8,55.6571548,12.5684851,CS1,55.714287,12.544606
t589,55.6538288,12.566855,55.6944184,12.5088552,CS8,55.6571548,12.5684851,CS2,55.6967862,12.5046889
t590,55.6538288,12.566855,55.6957116,12.5020127,CS8,55.6571548,12.5684851,CS2,55.6967862,12.5046889
t591,55.6538288,12.566855,55.6815622,12.6035183,CS8,55.6571548,12.5684851,CS3,55.678067,12.605109
t592,55.6538288,12.566855,55.679351,12.6063932,CS8,55.6571548,12.5684851,CS3,55.678067,12.605109
t593,55.6538288,12.566855,55.6821885,12.5853534,CS8,55.6571548,12.5684851,CS4,55.68544739999999,12.5850568
t594,55.6538288,12.566855,55.6858274,12.5772687,CS8,55.6571548,12.5684851,CS4,55.68544739999999,12.5850568
t595,55.6538288,12.566855,55.6757724,12.5426171,CS8,55.6571548,12.5684851,CS5,55.6795777,12.5433161
t596,55.6538288,12.566855,55.677688,12.546912,CS8,55.6571548,12.5684851,CS5,55.6795777,12.5433161
t597,55.6538288,12.566855,55.7326892,12.5690945,CS8,55.6571548,12.5684851,CS6,55.7309704,12.5659228
t598,55.6538288,12.566855,55.73273,12.5654915,CS8,55.6571548,12.5684851,CS6,55.7309704,12.5659228
t599,55.6538288,12.566855,55.7051614,12.481215,CS8,55.6571548,12.5684851,CS7,55.7046643,12.4787843
t601,55.6538288,12.566855,55.713568,12.5927798,CS8,55.6571548,12.5684851,CS9,55.711612,12.5952725
t602,55.6538288,12.566855,55.710214,12.5926909,CS8,55.6571548,12.5684851,CS9,55.711612,12.5952725
t603,55.6538288,12.566855,55.7035416,12.538201,CS8,55.6571548,12.5684851,CS10,55.70464879999999,12.5368945
t604,55.6538288,12.566855,55.7023483,12.535914,CS8,55.6571548,12.5684851,CS10,55.70464879999999,12.5368945
t605,55.6538288,12.566855,55.7030729,12.5477827,CS8,55.6571548,12.5684851,CS11,55.7009488,12.5486256
t606,55.6538288,12.566855,55.700964,12.5414659,CS8,55.6571548,12.5684851,CS11,55.7009488,12.5486256
t607,55.6538288,12.566855,55.6935246,12.5337137,CS8,55.6571548,12.5684851,CS12,55.6910463,12.5395837
t608,55.6538288,12.566855,55.69347029999999,12.5343236,CS8,55.6571548,12.5684851,CS12,55.6910463,12.5395837
t609,55.6538288,12.566855,55.6303298,12.5758695,CS8,55.6571548,12.5684851,CS13,55.6317174,12.5736554
t610,55.6538288,12.566855,55.630171,12.576398,CS8,55.6571548,12.5684851,CS13,55.6317174,12.5736554
t611,55.6538288,12.566855,55.695981,12.566608,CS8,55.6571548,12.5684851,CS14,55.698862,12.565549
t612,55.6538288,12.566855,55.695981,12.566608,CS8,55.6571548,12.5684851,CS14,55.698862,12.565549
t613,55.6538288,12.566855,55.7337192,12.5151561,CS8,55.6571548,12.5684851,CS15,55.7349516,12.513523
t614,55.6538288,12.566855,55.73391059999999,12.5147976,CS8,55.6571548,12.5684851,CS15,55.7349516,12.513523
t615,55.6538288,12.566855,55.649143,12.538063,CS8,55.6571548,12.5684851,CS16,55.6498214,12.5355941
t616,55.6538288,12.566855,55.6508857,12.5362424,CS8,55.6571548,12.5684851,CS16,55.6498214,12.5355941
t617,55.6538288,12.566855,55.656097,12.4854309,CS8,55.6571548,12.5684851,CS17,55.656498,12.489456
t618,55.6538288,12.566855,55.656243,12.49368,CS8,55.6571548,12.5684851,CS17,55.656498,12.489456
t619,55.6538288,12.566855,55.68661609999999,12.4911945,CS8,55.6571548,12.5684851,CS18,55.689496,12.489151
t620,55.6538288,12.566855,55.68832579999999,12.489222,CS8,55.6571548,12.5684851,CS18,55.689496,12.489151
t621,55.6538288,12.566855,55.67162899999999,12.546236,CS8,55.6571548,12.5684851,CS19,55.6718713,12.5516401
t622,55.6538288,12.566855,55.6737346,12.550013,CS8,55.6571548,12.5684851,CS19,55.6718713,12.5516401
t623,55.6538288,12.566855,55.6681772,12.5494579,CS8,55.6571548,12.5684851,CS19,55.6718713,12.5516401
t624,55.6576191,12.566949,55.66034659999999,12.6124427,CS8,55.6571548,12.5684851,CS0,55.6629687,12.6150036
t625,55.6576191,12.566949,55.663417,12.613829,CS8,55.6571548,12.5684851,CS0,55.6629687,12.6150036
t626,55.6576191,12.566949,55.7155986,12.5491707,CS8,55.6571548,12.5684851,CS1,55.714287,12.544606
t627,55.6576191,12.566949,55.7145986,12.5472417,CS8,55.6571548,12.5684851,CS1,55.714287,12.544606
t628,55.6576191,12.566949,55.6944184,12.5088552,CS8,55.6571548,12.5684851,CS2,55.6967862,12.5046889
t629,55.6576191,12.566949,55.6957116,12.5020127,CS8,55.6571548,12.5684851,CS2,55.6967862,12.5046889
t630,55.6576191,12.566949,55.6815622,12.6035183,CS8,55.6571548,12.5684851,CS3,55.678067,12.605109
t631,55.6576191,12.566949,55.679351,12.6063932,CS8,55.6571548,12.5684851,CS3,55.678067,12.605109
t632,55.6576191,12.566949,55.6821885,12.5853534,CS8,55.6571548,12.5684851,CS4,55.68544739999999,12.5850568
t633,55.6576191,12.566949,55.6858274,12.5772687,CS8,55.6571548,12.5684851,CS4,55.68544739999999,12.5850568
t634,55.6576191,12.566949,55.6757724,12.5426171,CS8,55.6571548,12.5684851,CS5,55.6795777,12.5433161
t635,55.6576191,12.566949,55.677688,12.546912,CS8,55.6571548,12.5684851,CS5,55.6795777,12.5433161
t636,55.6576191,12.566949,55.7326892,12.5690945,CS8,55.6571548,12.5684851,CS6,55.7309704,12.5659228
t637,55.6576191,12.566949,55.73273,12.5654915,CS8,55.6571548,12.5684851,CS6,55.7309704,12.5659228
t638,55.6576191,12.566949,55.7051614,12.481215,CS8,55.6571548,12.5684851,CS7,55.7046643,12.4787843
t640,55.6576191,12.566949,55.713568,12.5927798,CS8,55.6571548,12.5684851,CS9,55.711612,12.5952725
t641,55.6576191,12.566949,55.710214,12.5926909,CS8,55.6571548,12.5684851,CS9,55.711612,12.5952725
t642,55.6576191,12.566949,55.7035416,12.538201,CS8,55.6571548,12.5684851,CS10,55.70464879999999,12.5368945
t643,55.6576191,12.566949,55.7023483,12.535914,CS8,55.6571548,12.5684851,CS10,55.70464879999999,12.5368945
t644,55.6576191,12.566949,55.7030729,12.5477827,CS8,55.6571548,12.5684851,CS11,55.7009488,12.5486256
t645,55.6576191,12.566949,55.700964,12.5414659,CS8,55.6571548,12.5684851,CS11,55.7009488,12.5486256
t646,55.6576191,12.566949,55.6935246,12.5337137,CS8,55.6571548,12.5684851,CS12,55.6910463,12.5395837
t647,55.6576191,12.566949,55.69347029999999,12.5343236,CS8,55.6571548,12.5684851,CS12,55.6910463,12.5395837
t648,55.6576191,12.566949,55.6303298,12.5758695,CS8,55.6571548,12.5684851,CS13,55.6317174,12.5736554
t649,55.6576191,12.566949,55.630171,12.576398,CS8,55.6571548,12.5684851,CS13,55.6317174,12.5736554
t650,55.6576191,12.566949,55.695981,12.566608,CS8,55.6571548,12.5684851,CS14,55.698862,12.565549
t651,55.6576191,12.566949,55.695981,12.566608,CS8,55.6571548,12.5684851,CS14,55.698862,12.565549
t652,55.6576191,12.566949,55.7337192,12.5151561,CS8,55.6571548,12.5684851,CS15,55.7349516,12.513523
t653,55.6576191,12.566949,55.73391059999999,12.5147976,CS8,55.6571548,12.5684851,CS15,55.7349516,12.513523
t654,55.6576191,12.566949,55.649143,12.538063,CS8,55.6571548,12.5684851,CS16,55.6498214,12.5355941
t655,55.6576191,12.566949,55.6508857,12.5362424,CS8,55.6571548,12.5684851,CS16,55.6498214,12.5355941
t656,55.6576191,12.566949,55.656097,12.4854309,CS8,55.6571548,12.5684851,CS17,55.656498,12.489456
t657,55.6576191,12.566949,55.656243,12.49368,CS8,55.6571548,12.5684851,CS17,55.656498,12.489456
t658,55.6576191,12.566949,55.68661609999999,12.4911945,CS8,55.6571548,12.5684851,CS18,55.689496,12.489151
t659,55.6576191,12.566949,55.68832579999999,12.489222,CS8,55.6571548,12.5684851,CS18,55.689496,12.489151
t660,55.6576191,12.566949,55.67162899999999,12.546236,CS8,55.6571548,12.5684851,CS19,55.6718713,12.5516401
t661,55.6576191,12.566949,55.6737346,12.550013,CS8,55.6571548,12.5684851,CS19,55.6718713,12.5516401
t663,55.713568,12.5927798,55.66034659999999,12.6124427,CS9,55.711612,12.5952725,CS0,55.6629687,12.6150036
t664,55.713568,12.5927798,55.663417,12.613829,CS9,55.711612,12.5952725,CS0,55.6629687,12.6150036
t665,55.713568,12.5927798,55.7155986,12.5491707,CS9,55.711612,12.5952725,CS1,55.714287,12.544606
t666,55.713568,12.5927798,55.7145986,12.5472417,CS9,55.711612,12.5952725,CS1,55.714287,12.544606
t667,55.713568,12.5927798,55.6944184,12.5088552,CS9,55.711612,12.5952725,CS2,55.6967862,12.5046889
t668,55.713568,12.5927798,55.6957116,12.5020127,CS9,55.711612,12.5952725,CS2,55.6967862,12.5046889
t669,55.713568,12.5927798,55.6815622,12.6035183,CS9,55.711612,12.5952725,CS3,55.678067,12.605109
t670,55.713568,12.5927798,55.679351,12.6063932,CS9,55.711612,12.5952725,CS3,55.678067,12.605109
t671,55.713568,12.5927798,55.6821885,12.5853534,CS9,55.711612,12.5952725,CS4,55.68544739999999,12.5850568
t672,55.713568,12.5927798,55.6858274,12.5772687,CS9,55.711612,12.5952725,CS4,55.68544739999999,12.5850568
t673,55.713568,12.5927798,55.6757724,12.5426171,CS9,55.711612,12.5952725,CS5,55.6795777,12.5433161
t674,55.713568,12.5927798,55.677688,12.546912,CS9,55.711612,12.5952725,CS5,55.6795777,12.5433161
t675,55.713568,12.5927798,55.7326892,12.5690945,CS9,55.711612,12.5952725,CS6,55.7309704,12.5659228
t676,55.713568,12.5927798,55.73273,12.5654915,CS9,55.711612,12.5952725,CS6,55.7309704,12.5659228
t677,55.713568,12.5927798,55.7051614,12.481215,CS9,55.711612,12.5952725,CS7,55.7046643,12.4787843
t678,55.713568,12.5927798,55.6538288,12.566855,CS9,55.711612,12.5952725,CS8,55.6571548,12.5684851
t679,55.713568,12.5927798,55.6576191,12.566949,CS9,55.711612,12.5952725,CS8,55.6571548,12.5684851
t681,55.713568,12.5927798,55.7035416,12.538201,CS9,55.711612,12.5952725,CS10,55.70464879999999,12.5368945
t682,55.713568,12.5927798,55.7023483,12.535914,CS9,55.711612,12.5952725,CS10,55.70464879999999,12.5368945
t683,55.713568,12.5927798,55.7030729,12.5477827,CS9,55.711612,12.5952725,CS11,55.7009488,12.5486256
t684,55.713568,12.5927798,55.700964,12.5414659,CS9,55.711612,12.5952725,CS11,55.7009488,12.5486256
t685,55.713568,12.5927798,55.6935246,12.5337137,CS9,55.711612,12.5952725,CS12,55.6910463,12.5395837
t686,55.713568,12.5927798,55.69347029999999,12.5343236,CS9,55.711612,12.5952725,CS12,55.6910463,12.5395837
t687,55.713568,12.5927798,55.6303298,12.5758695,CS9,55.711612,12.5952725,CS13,55.6317174,12.5736554
t688,55.713568,12.5927798,55.630171,12.576398,CS9,55.711612,12.5952725,CS13,55.6317174,12.5736554
t689,55.713568,12.5927798,55.695981,12.566608,CS9,55.711612,12.5952725,CS14,55.698862,12.565549
t690,55.713568,12.5927798,55.695981,12.566608,CS9,55.711612,12.5952725,CS14,55.698862,12.565549
t691,55.713568,12.5927798,55.7337192,12.5151561,CS9,55.711612,12.5952725,CS15,55.7349516,12.513523
t692,55.713568,12.5927798,55.73391059999999,12.5147976,CS9,55.711612,12.5952725,CS15,55.7349516,12.513523
t693,55.713568,12.5927798,55.649143,12.538063,CS9,55.711612,12.5952725,CS16,55.6498214,12.5355941
t694,55.713568,12.5927798,55.6508857,12.5362424,CS9,55.711612,12.5952725,CS16,55.6498214,12.5355941
t695,55.713568,12.5927798,55.656097,12.4854309,CS9,55.711612,12.5952725,CS17,55.656498,12.489456
t696,55.713568,12.5927798,55.656243,12.49368,CS9,55.711612,12.5952725,CS17,55.656498,12.489456
t697,55.713568,12.5927798,55.68661609999999,12.4911945,CS9,55.711612,12.5952725,CS18,55.689496,12.489151
t698,55.713568,12.5927798,55.68832579999999,12.489222,CS9,55.711612,12.5952725,CS18,55.689496,12.489151
t699,55.713568,12.5927798,55.67162899999999,12.546236,CS9,55.711612,12.5952725,CS19,55.6718713,12.5516401
t700,55.713568,12.5927798,55.6737346,12.550013,CS9,55.711612,12.5952725,CS19,55.6718713,12.5516401
t701,55.713568,12.5927798,55.6681772,12.5494579,CS9,55.711612,12.5952725,CS19,55.6718713,12.5516401
t702,55.710214,12.5926909,55.66034659999999,12.6124427,CS9,55.711612,12.5952725,CS0,55.6629687,12.6150036
t703,55.710214,12.5926909,55.663417,12.613829,CS9,55.711612,12.5952725,CS0,55.6629687,12.6150036
t704,55.710214,12.5926909,55.7155986,12.5491707,CS9,55.711612,12.5952725,CS1,55.714287,12.544606
t705,55.710214,12.5926909,55.7145986,12.5472417,CS9,55.711612,12.5952725,CS1,55.714287,12.544606
t706,55.710214,12.5926909,55.6944184,12.5088552,CS9,55.711612,12.5952725,CS2,55.6967862,12.5046889
t707,55.710214,12.5926909,55.6957116,12.5020127,CS9,55.711612,12.5952725,CS2,55.6967862,12.5046889
t708,55.710214,12.5926909,55.6815622,12.6035183,CS9,55.711612,12.5952725,CS3,55.678067,12.605109
t709,55.710214,12.5926909,55.679351,12.6063932,CS9,55.711612,12.5952725,CS3,55.678067,12.605109
t710,55.710214,12.5926909,55.6821885,12.5853534,CS9,55.711612,12.5952725,CS4,55.68544739999999,12.5850568
t711,55.710214,12.5926909,55.6858274,12.5772687,CS9,55.711612,12.5952725,CS4,55.68544739999999,12.5850568
t712,55.710214,12.5926909,55.6757724,12.5426171,CS9,55.711612,12.5952725,CS5,55.6795777,12.5433161
t713,55.710214,12.5926909,55.677688,12.546912,CS9,55.711612,12.5952725,CS5,55.6795777,12.5433161
t714,55.710214,12.5926909,55.7326892,12.5690945,CS9,55.711612,12.5952725,CS6,55.7309704,12.5659228
t715,55.710214,12.5926909,55.73273,12.5654915,CS9,55.711612,12.5952725,CS6,55.7309704,12.5659228
t716,55.710214,12.5926909,55.7051614,12.481215,CS9,55.711612,12.5952725,CS7,55.7046643,12.4787843
t717,55.710214,12.5926909,55.6538288,12.566855,CS9,55.711612,12.5952725,CS8,55.6571548,12.5684851
t718,55.710214,12.5926909,55.6576191,12.566949,CS9,55.711612,12.5952725,CS8,55.6571548,12.5684851
t720,55.710214,12.5926909,55.7035416,12.538201,CS9,55.711612,12.5952725,CS10,55.70464879999999,12.5368945
t721,55.710214,12.5926909,55.7023483,12.535914,CS9,55.711612,12.5952725,CS10,55.70464879999999,12.5368945
t722,55.710214,12.5926909,55.7030729,12.5477827,CS9,55.711612,12.5952725,CS11,55.7009488,12.5486256
t723,55.710214,12.5926909,55.700964,12.5414659,CS9,55.711612,12.5952725,CS11,55.7009488,12.5486256
t724,55.710214,12.5926909,55.6935246,12.5337137,CS9,55.711612,12.5952725,CS12,55.6910463,12.5395837
t725,55.710214,12.5926909,55.69347029999999,12.5343236,CS9,55.711612,12.5952725,CS12,55.6910463,12.5395837
t726,55.710214,12.5926909,55.6303298,12.5758695,CS9,55.711612,12.5952725,CS13,55.6317174,12.5736554
t727,55.710214,12.5926909,55.630171,12.576398,CS9,55.711612,12.5952725,CS13,55.6317174,12.5736554
t728,55.710214,12.5926909,55.695981,12.566608,CS9,55.711612,12.5952725,CS14,55.698862,12.565549
t729,55.710214,12.5926909,55.695981,12.566608,CS9,55.711612,12.5952725,CS14,55.698862,12.565549
t730,55.710214,12.5926909,55.7337192,12.5151561,CS9,55.711612,12.5952725,CS15,55.7349516,12.513523
t731,55.710214,12.5926909,55.73391059999999,12.5147976,CS9,55.711612,12.5952725,CS15,55.7349516,12.513523
t732,55.710214,12.5926909,55.649143,12.538063,CS9,55.711612,12.5952725,CS16,55.6498214,12.5355941
t733,55.710214,12.5926909,55.6508857,12.5362424,CS9,55.711612,12.5952725,CS16,55.6498214,12.5355941
t734,55.710214,12.5926909,55.656097,12.4854309,CS9,55.711612,12.5952725,CS17,55.656498,12.489456
t735,55.710214,12.5926909,55.656243,12.49368,CS9,55.711612,12.5952725,CS17,55.656498,12.489456
t736,55.710214,12.5926909,55.68661609999999,12.4911945,CS9,55.711612,12.5952725,CS18,55.689496,12.489151
t737,55.710214,12.5926909,55.68832579999999,12.489222,CS9,55.711612,12.5952725,CS18,55.689496,12.489151
t738,55.710214,12.5926909,55.67162899999999,12.546236,CS9,55.711612,12.5952725,CS19,55.6718713,12.5516401
t739,55.710214,12.5926909,55.6737346,12.550013,CS9,55.711612,12.5952725,CS19,55.6718713,12.5516401
t740,55.710214,12.5926909,55.6681772,12.5494579,CS9,55.711612,12.5952725,CS19,55.6718713,12.5516401
t741,55.7035416,12.538201,55.66034659999999,12.6124427,CS10,55.70464879999999,12.5368945,CS0,55.6629687,12.6150036
t742,55.7035416,12.538201,55.663417,12.613829,CS10,55.70464879999999,12.5368945,CS0,55.6629687,12.6150036
t745,55.7035416,12.538201,55.6944184,12.5088552,CS10,55.70464879999999,12.5368945,CS2,55.6967862,12.5046889
t746,55.7035416,12.538201,55.6957116,12.5020127,CS10,55.70464879999999,12.5368945,CS2,55.6967862,12.5046889
t747,55.7035416,12.538201,55.6815622,12.6035183,CS10,55.70464879999999,12.5368945,CS3,55.678067,12.605109
t748,55.7035416,12.538201,55.679351,12.6063932,CS10,55.70464879999999,12.5368945,CS3,55.678067,12.605109
t749,55.7035416,12.538201,55.6821885,12.5853534,CS10,55.70464879999999,12.5368945,CS4,55.68544739999999,12.5850568
t750,55.7035416,12.538201,55.6858274,12.5772687,CS10,55.70464879999999,12.5368945,CS4,55.68544739999999,12.5850568
t751,55.7035416,12.538201,55.6757724,12.5426171,CS10,55.70464879999999,12.5368945,CS5,55.6795777,12.5433161
t752,55.7035416,12.538201,55.677688,12.546912,CS10,55.70464879999999,12.5368945,CS5,55.6795777,12.5433161
t753,55.7035416,12.538201,55.7326892,12.5690945,CS10,55.70464879999999,12.5368945,CS6,55.7309704,12.5659228
t754,55.7035416,12.538201,55.73273,12.5654915,CS10,55.70464879999999,12.5368945,CS6,55.7309704,12.5659228
t755,55.7035416,12.538201,55.7051614,12.481215,CS10,55.70464879999999,12.5368945,CS7,55.7046643,12.4787843
t756,55.7035416,12.538201,55.6538288,12.566855,CS10,55.70464879999999,12.5368945,CS8,55.6571548,12.5684851
t757,55.7035416,12.538201,55.6576191,12.566949,CS10,55.70464879999999,12.5368945,CS8,55.6571548,12.5684851
t758,55.7035416,12.538201,55.713568,12.5927798,CS10,55.70464879999999,12.5368945,CS9,55.711612,12.5952725
t759,55.7035416,12.538201,55.710214,12.5926909,CS10,55.70464879999999,12.5368945,CS9,55.711612,12.5952725
t765,55.7035416,12.538201,55.6303298,12.5758695,CS10,55.70464879999999,12.5368945,CS13,55.6317174,12.5736554
t766,55.7035416,12.538201,55.630171,12.576398,CS10,55.70464879999999,12.5368945,CS13,55.6317174,12.5736554
t767,55.7035416,12.538201,55.695981,12.566608,CS10,55.70464879999999,12.5368945,CS14,55.698862,12.565549
t768,55.7035416,12.538201,55.695981,12.566608,CS10,55.70464879999999,12.5368945,CS14,55.698862,12.565549
t769,55.7035416,12.538201,55.7337192,12.5151561,CS10,55.70464879999999,12.5368945,CS15,55.7349516,12.513523
t770,55.7035416,12.538201,55.73391059999999,12.5147976,CS10,55.70464879999999,12.5368945,CS15,55.7349516,12.513523
t771,55.7035416,12.538201,55.649143,12.538063,CS10,55.70464879999999,12.5368945,CS16,55.6498214,12.5355941
t772,55.7035416,12.538201,55.6508857,12.5362424,CS10,55.70464879999999,12.5368945,CS16,55.6498214,12.5355941
t773,55.7035416,12.538201,55.656097,12.4854309,CS10,55.70464879999999,12.5368945,CS17,55.656498,12.489456
t774,55.7035416,12.538201,55.656243,12.49368,CS10,55.70464879999999,12.5368945,CS17,55.656498,12.489456
t775,55.7035416,12.538201,55.68661609999999,12.4911945,CS10,55.70464879999999,12.5368945,CS18,55.689496,12.489151
t776,55.7035416,12.538201,55.68832579999999,12.489222,CS10,55.70464879999999,12.5368945,CS18,55.689496,12.489151
t777,55.7035416,12.538201,55.67162899999999,12.546236,CS10,55.70464879999999,12.5368945,CS19,55.6718713,12.5516401
t778,55.7035416,12.538201,55.6737346,12.550013,CS10,55.70464879999999,12.5368945,CS19,55.6718713,12.5516401
t779,55.7035416,12.538201,55.6681772,12.5494579,CS10,55.70464879999999,12.5368945,CS19,55.6718713,12.5516401
t780,55.7023483,12.535914,55.66034659999999,12.6124427,CS10,55.70464879999999,12.5368945,CS0,55.6629687,12.6150036
t781,55.7023483,12.535914,55.663417,12.613829,CS10,55.70464879999999,12.5368945,CS0,55.6629687,12.6150036
t785,55.7023483,12.535914,55.6957116,12.5020127,CS10,55.70464879999999,12.5368945,CS2,55.6967862,12.5046889
t786,55.7023483,12.535914,55.6815622,12.6035183,CS10,55.70464879999999,12.5368945,CS3,55.678067,12.605109
t787,55.7023483,12.535914,55.679351,12.6063932,CS10,55.70464879999999,12.5368945,CS3,55.678067,12.605109
t788,55.7023483,12.535914,55.6821885,12.5853534,CS10,55.70464879999999,12.5368945,CS4,55.68544739999999,12.5850568
